review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0569,0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36,d7c89358b1f9d6d6745551f411b0a1216346f65d2135f14b317bb87b14850626,FAM00016,1,,PARTIAL,R2,low,0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36,13527,25619736,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36.json,https://etherscan.io/address/0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0570,0x166fa61a7d4cc83c35ad5dfa66f3451578322c8b,d7fc8de714ac4a13df5ae08a07f13c26345257c575fa967bca44cf9eeba0db5c,FAM00016,1,,PARTIAL,R2,low,0x166fa61a7d4cc83c35ad5dfa66f3451578322c8b: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x166fa61a7d4cc83c35ad5dfa66f3451578322c8b,13527,25617279,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x166fa61a7d4cc83c35ad5dfa66f3451578322c8b.json,https://etherscan.io/address/0x166fa61a7d4cc83c35ad5dfa66f3451578322c8b,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0571,0x0000000000c2bf3dbcd033ba800961d4ad09e287,d8174d9e901324d53aedaac8c625ea8ae6344d5a7408d57420aa28ec52d48296,FAM00001,1,,PARTIAL,R2,low,"0x0000000000c2bf3dbcd033ba800961d4ad09e287: reachable sensitive capability whose exploitability is conditional (unguarded_capability_under_incomplete_coverage, unguarded_call_with_unproven_target_control, unresolved_proxy_target).","exec=9627B meta=0B; reachable={'CALL': 21, 'DELEGATECALL': 2}; unguarded={'CALL': 21, 'DELEGATECALL': 2}; guards=95; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx1",,,,,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unresolved_proxy_target,"Control-flow coverage is PARTIAL, so an unexplored region may contain the guard that dominates these sites. Not escalated to R1 for that reason. | Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx1; a reachable DELEGATECALL has an unresolved (non-constant) target | No verified source on Sourcify to corroborate the bytecode evidence.",0x0000000000c2bf3dbcd033ba800961d4ad09e287,9627,25598220,32,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0000000000c2bf3dbcd033ba800961d4ad09e287.json,https://etherscan.io/address/0x0000000000c2bf3dbcd033ba800961d4ad09e287,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0572,0x057c92bd351f01573d6ca9dfe23035f1b7aa9147,d89f7d3fbc33b32ef967adf7c120abf93997b54ed1717d2e2556cacf1c7c1dfb,FAM00024,1,SOURCIFY_VERIFIED_UNNAMED,PARTIAL,R2,low,"0x057c92bd351f01573d6ca9dfe23035f1b7aa9147: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unguarded_state_write_or_creation).",exec=7429B meta=53B; reachable={'SSTORE': 3}; unguarded={'SSTORE': 3}; guards=9; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx1,,,,,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: CALLx1",0x057c92bd351f01573d6ca9dfe23035f1b7aa9147,7482,25681058,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x057c92bd351f01573d6ca9dfe23035f1b7aa9147.json,https://etherscan.io/address/0x057c92bd351f01573d6ca9dfe23035f1b7aa9147,low_confidence; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_R2
V2-0573,0xe23d241796adb810fda75e8efcf70e053acba355,d9ee180cb743692f69d6298ee321805f3cc0f871ac785a483b69cdfd08f5c6d0,FAM00399,1,,PARTIAL,R2,low,0xe23d241796adb810fda75e8efcf70e053acba355: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=680B meta=0B; reachable={'CALL': 1}; unguarded=none; guards=6; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: metadata trailer not separable (metadata_contains_executable_jumpdest); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xe23d241796adb810fda75e8efcf70e053acba355,680,25639006,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe23d241796adb810fda75e8efcf70e053acba355.json,https://etherscan.io/address/0xe23d241796adb810fda75e8efcf70e053acba355,low_confidence; label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata
V2-0574,0xfb2dda98e92a919c24604ac358db74c432578c61,db4a52a88b643f3deb3c39318c729fe40f3a1815a7f8603738ef7c5abd7fcba6,FAM00444,1,,PARTIAL,R2,low,0xfb2dda98e92a919c24604ac358db74c432578c61: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=6402B meta=0B; reachable={'CALL': 7}; unguarded={'CALL': 1}; guards=5; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CREATEx1; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: CREATEx1; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xfb2dda98e92a919c24604ac358db74c432578c61,6402,25606033,621,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfb2dda98e92a919c24604ac358db74c432578c61.json,https://etherscan.io/address/0xfb2dda98e92a919c24604ac358db74c432578c61,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0577,0x8a762511387578feb24802a63ef3627a60fb170b,dd42994a7c1475f400748479a95a47246c8a515b1655b2c938256797d39c855a,FAM00016,1,,PARTIAL,R2,low,0x8a762511387578feb24802a63ef3627a60fb170b: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x8a762511387578feb24802a63ef3627a60fb170b,13527,25612025,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8a762511387578feb24802a63ef3627a60fb170b.json,https://etherscan.io/address/0x8a762511387578feb24802a63ef3627a60fb170b,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0581,0x079596b325d8d3b776ab304eb4b3ffe993a3abe9,de72eba87368a77ccf2a429b0eeec648236ef2229558d196bda21516d71b6450,FAM00030,1,,PARTIAL,R2,low,0x079596b325d8d3b776ab304eb4b3ffe993a3abe9: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,exec=8566B meta=53B; reachable={'CALL': 1}; unguarded={'CALL': 1}; guards=2; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SSTOREx1,,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SSTOREx1 | No verified source on Sourcify to corroborate the bytecode evidence.",0x079596b325d8d3b776ab304eb4b3ffe993a3abe9,8619,25637909,64,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x079596b325d8d3b776ab304eb4b3ffe993a3abe9.json,https://etherscan.io/address/0x079596b325d8d3b776ab304eb4b3ffe993a3abe9,low_confidence; analyzer_disagreement_present_but_unreached
V2-0583,0xc23841ea5289d767956b4aa710bd7477830e5cd4,debfe1b5eb4e47075eeaebf526daea06af92b7ff6a8afaf8b55b939319e1ad4b,FAM00351,1,,PARTIAL,R2,low,"0xc23841ea5289d767956b4aa710bd7477830e5cd4: reachable sensitive capability whose exploitability is conditional (unguarded_capability_under_incomplete_coverage, unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=23870B meta=0B; reachable={'CALL': 23, 'SSTORE': 23}; unguarded={'CALL': 21, 'SSTORE': 14}; guards=63; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: DELEGATECALLx1",,,,,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Control-flow coverage is PARTIAL, so an unexplored region may contain the guard that dominates these sites. Not escalated to R1 for that reason. | Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: DELEGATECALLx1; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xc23841ea5289d767956b4aa710bd7477830e5cd4,23870,25655042,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc23841ea5289d767956b4aa710bd7477830e5cd4.json,https://etherscan.io/address/0xc23841ea5289d767956b4aa710bd7477830e5cd4,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0584,0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16,df53130530d57c4d9801e164b16095ee7917dc1a0c5e60817dfb6e3518057263,FAM00016,1,,PARTIAL,R2,low,0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, DELEGATECALLx1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, DELEGATECALLx1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16,13527,25618814,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16.json,https://etherscan.io/address/0x09c7132f49b7bd1ca444a677ee7c70fa61d86a16,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata
