sample_id,label,family_id_theta,fold_id_theta,max_sim_to_train
bnb:0x50a36b5d45c3bb40da35887ace5c248ac21bd839,0,F01280,2,0.7890625
bnb:0x5eaafa3653e3c84fbf64ff1c832c541719f4bc08,0,F01475,1,0.890625
bnb:0x6b26cff1469f172af788258c4e9cdbb70a1abc00,0,F01476,0,0.1484375
bnb:0x0a0e21e180eb4daab91d9d1a38d146091adf2be0,0,F01478,3,0.8828125
bnb:0x103e33470f00cc4f5b312a9ce387dcb989eec3f1,0,F01479,2,0.78125
bnb:0x2c6b0da2c0f35c59aa4570e38129927063e3d97c,0,F00783,4,0.8125
bnb:0xde6ceee306152fb1862124262cd341f575a6ce6f,0,F01481,0,0.0625
bnb:0x3c3655b6043a0af91ced390cac2f45fc4f385aae,0,F00751,1,0.8671875
bnb:0x1f43a629282bee1533f2ff37b3ba173b3f514fb1,0,F01484,1,0.7578125
bnb:0xe068066533d58abe8d3329481305e0670e578c8a,0,F01420,4,0.796875
bnb:0x7db756e72fca23e59a4955fbf2ab07e23c0d3844,0,F00941,0,0.5546875
bnb:0xed5f5f8f81e75a452633f11037a6261277c8dfde,0,F01485,1,0.65625
bnb:0x93f6ec86a9417e75c303f7c76927cf6a6b465d89,0,F00810,4,0.671875
bnb:0x81696aa439755881a348772a16b9916f07d1b7fb,0,F01486,2,0.8046875
bnb:0x0845773e131e1a414fe0dff70db3e2dd2c6a7076,0,F01378,0,0.6484375
bnb:0x4d270fef710bf7896512949e5f6555868b6ef5b4,0,F01487,3,0.1484375
bnb:0xb41f9cf0bf2bd9ca81e1179ed3bb867f06a95a60,0,F01446,0,0.7421875
bnb:0xe9943510cab81bb405cc443bbdda94311b0b67f7,0,F01347,3,0.8671875
bnb:0xe74a63325801ea977597e50b589bafb809a36ef4,0,F01488,0,0.4765625
bnb:0xbe8cee3969aa3d7fa112cffd9949e5b9b5829e41,0,F01489,1,0.71875
bnb:0xd207ff80222209239ee7ec588eca145f450595b8,0,F01137,2,0.46875
bnb:0x37ab38c91055ed3cfb955a1d595f859c74a0b038,0,F01215,3,0.0390625
bnb:0xf4210e1b66de1182161ee8fe47b22f871572106c,0,F00774,3,0.8046875
bnb:0xd0e3aec536bfdf851b6fd133730a4dae6492ed42,0,F01490,3,0.8984375
bnb:0x65a2246b121815865c245af1ed77ec6c06a6904f,0,F00930,1,0.4296875
bnb:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,0,F00806,1,0.640625
bnb:0x8f84d39f3bc8d0012f554a6110a730c8b05de54a,0,F01389,4,0.8359375
bnb:0x8c1ad1578a8c2bbfd5208d1a26eb9f62f8f06b9f,0,F01491,4,0.6953125
polygon:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,0,F00749,4,0.3359375
polygon:0xac0b0017e94ac04cff95bde221298b862199eab5,0,F01492,4,0.65625
polygon:0x57678b37823e47b13c17cab41b1e9c264c9d93a3,0,F00773,3,0.8046875
polygon:0xab24062a7c4ab3c7627ee4d6ecb0bfe48608a190,0,F00779,1,0.765625
polygon:0x9435091d7aa26145d756565bf9d2dea81bb9518b,0,F00787,0,0.453125
polygon:0x12a042726e642bf3d655b3f2368b67c23b050764,0,F00035,1,0.8515625
polygon:0x96dbfc5474e20ab6632c468e540fcbe433e9b0b7,0,F00775,4,0.1796875
polygon:0x43a5ebab475d14b66b8dde73d91fc4057c0977f4,0,F01493,2,0.7890625
polygon:0xc4b57d53fcfe5990b950b43915b747f55a6fde03,0,F00783,4,0.796875
polygon:0x2f3524c330ef7eb87e44f544458ed2c50dccf2bb,0,F00054,1,0.6640625
polygon:0x700fc5461546f126348ebe5bbfcad59a15ab1706,0,F01493,2,0.7421875
polygon:0xaf7a472f8833458e25e8dbd6f58f69451cb3eef0,0,F00751,1,0.78125
polygon:0xf4b0335ae4088be3bd77b4333b87e588366a1b73,0,F00834,4,0.734375
polygon:0xb1961bb4c762e2a68b761516e88420ea2e6805c2,0,F00054,1,0.6171875
polygon:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,0,F00265,0,0.296875
polygon:0x6ffaffdef13e70eb54e40d34661be3058ace7770,0,F01494,3,0.5078125
polygon:0xb5adf423526326606dabdd70ce67335d363d25b0,0,F01495,4,0.8125
polygon:0xf10e7bac82eb73dff7d8684097a84b98e4b17cd4,0,F01496,1,0.7890625
polygon:0xdb8fe4968408cd1bb4f0bbd8e7487e38f9d92967,0,F01497,4,0.546875
polygon:0xaf271f06ae4cecca813df93ca096d65d5efb67e9,0,F00035,1,0.8515625
polygon:0x0b0971f33002e0d986c9e3ec7fe58131ffbd3d2c,0,F00054,1,0.6328125
polygon:0xd23b8e86ac71684e28fb0fb90063e7f27cdd5c29,0,F00765,0,0.8984375
polygon:0xb79b0f848ff5d56e9e3610a2b39f4e3abf01ac17,0,F00900,2,0.65625
polygon:0x6e7d9f4216863db4289206a7ed51f67846d8fd3d,0,F00764,3,0.5546875
polygon:0x19fd18e55d4416a64b880e304aa0ea0d0c3242ce,0,F01498,2,0.5234375
polygon:0xbb51a2644ff8b0f6666007b4e0a88d629d9ee4fe,0,F00751,1,0.859375
polygon:0xbb162339849d2e6d013e73016b18e80f98758536,0,F01499,1,0.8984375
polygon:0xd253598b2bb08b18be66ffe1e8e49956f1c405ef,0,F00783,4,0.8046875
polygon:0x370dd7935c4a727cacf0314f72f6e892fdc8b7dc,0,F01495,4,0.8125
polygon:0x378abd74851f00c4853b76d0638a3818d6bbe058,0,F00812,3,0.59375
polygon:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,0,F00805,1,0.6640625
polygon:0x7a98078508dcbdc1c4a518f4642e4f9d043a5927,0,F00054,1,0.65625
polygon:0x4d85ab31f120e4465ae055c0fb97e135691df186,0,F01131,0,0.8515625
polygon:0x40fc6afb0946aa6f97ece3d2cb5a11870a114e73,0,F00071,2,0.8125
polygon:0x30923a7ca380bf546afd404ae1ba59f15db5d578,0,F01501,4,0.8984375
polygon:0x4b3a543dc60a09974007d6937cd952e3a0188929,0,F00787,0,0.453125
polygon:0xbdd374f00faa9a056fc82a64606256b2f2f30628,0,F00071,2,0.8125
polygon:0xd9ade0b1ef348f27c67da387a909f97040690a8d,0,F00852,2,0.1171875
polygon:0xca11bde05977b3631167028862be2a173976ca11,0,F00819,2,0.890625
polygon:0xef937d2d90095ef2ca2d1aafab6b609870cbf927,0,F00900,2,0.65625
polygon:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,0,F00809,4,0.6640625
polygon:0x815046536cbfb0f0aa5634fd665398c95eecbc0b,0,F00054,1,0.6328125
polygon:0x58ab3381fd9a28eb3f5805c25932102c395e59c3,0,F00818,0,0.8046875
polygon:0x44a89e4e413da6b6ab3476a03949b91471e580ab,0,F01495,4,0.8125
polygon:0xfa7fe6e46d352966caf4f48435c236bad9a3ef79,0,F00774,3,0.828125
polygon:0x5092dcd5dd2d72b8f5f98a7f967611cb03788f0a,0,F00787,0,0.453125
polygon:0xe647e946bc7192bdd47d8f222b5b27b3b8f96cd1,0,F00774,3,0.8203125
polygon:0x0322412266ac6f3a316ef7e2f64641ec83f43203,0,F00900,2,0.6796875
polygon:0x8e6c752435044d17a44c8a8b54a1b8f74f5506b1,0,F01502,4,0.875
polygon:0xb63a2d1a3816276d2735623b05f5a0b8d954c641,0,F01503,2,0.671875
polygon:0xd3e579f990a105e0874c144267baadf9e6cf1778,0,F00900,2,0.65625
polygon:0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,0,F00048,2,0.8125
polygon:0x50e2119280acbf12f3e030731ad30c71f0cb69bc,0,F01504,0,0.578125
polygon:0xa681a7be7a87bda505c1a947b172b8a1988e329a,0,F01494,3,0.4921875
polygon:0x6ac5e6dbd8a6c8b165ea66044bfb8642c3217527,0,F01505,2,0.875
polygon:0x2d1fadba69f8525504889489be8f42ba9cca5e4c,0,F00054,1,0.6640625
polygon:0xe6cae83bde06e4c305530e199d7217f42808555b,0,F00800,2,0.8125
polygon:0x9c8e00c3447784459305e9e52cbfc8933db15982,0,F01497,4,0.5859375
polygon:0x110dd06567a409d11b443fdccaaa6ed58ad23631,0,F00054,1,0.6328125
polygon:0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,0,F00797,4,0.7734375
polygon:0x2f6dd2cf8589390897cf39d0984c63caf5b3a124,0,F00774,3,0.8203125
polygon:0xbabdec28a13fffc4d896fd4eac7db8f40fee83a5,0,F01506,0,0.3125
polygon:0x06c7f3626cd48a563c17854259311afb80955c48,0,F00815,1,0.8203125
polygon:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,0,F00798,3,0.5390625
polygon:0x64258a01c16273ab85964f4d045cdb84637ae75c,0,F01507,4,0.8671875
polygon:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,0,F00812,3,0.59375
polygon:0xc5dab8b6278dba4c492cede80d56d9f2158e52db,0,F00774,3,0.828125
polygon:0x8e6e346e8b198a42557727314298216b7dd264f6,0,F01508,3,0.890625
polygon:0x6df88e14da5ece9d4ba06c84f32f9053e0ef3460,0,F01510,1,0.8671875
polygon:0x6de5fe23be1ae6793c795449b08945adec8a5cce,0,F01511,0,0.84375
